File path,Image label
dataset2/rain5.jpg,rain
dataset2/sunrise146.jpg,sunrise
dataset2/shine234.jpg,shine
dataset2/rain43.jpg,rain
dataset2/sunrise136.jpg,sunrise
dataset2/cloudy36.jpg,cloudy
dataset2/rain38.jpg,rain
dataset2/sunrise32.jpg,sunrise
dataset2/sunrise335.jpg,sunrise
dataset2/sunrise26.jpg,sunrise
dataset2/shine124.jpg,shine
dataset2/cloudy37.jpg,cloudy
dataset2/cloudy98.jpg,cloudy
dataset2/sunrise60.jpg,sunrise
dataset2/shine186.jpg,shine
dataset2/cloudy74.jpg,cloudy
dataset2/sunrise233.jpg,sunrise
dataset2/rain149.jpg,rain
dataset2/shine181.jpg,shine
dataset2/shine70.jpg,shine
dataset2/cloudy56.jpg,cloudy
dataset2/cloudy43.jpg,cloudy
dataset2/cloudy100.jpg,cloudy
dataset2/shine94.jpg,shine
dataset2/shine216.jpg,shine
dataset2/rain57.jpg,rain
